model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
lda_classifier__best_candidate,global_callcap_0.7,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,global_callcap_0.6,overall,64800,0.037299382716049385,0.004376515484125872,0.5608257296798502,0.3152668597434837,133.11692497119805,1655
lda_classifier__best_candidate,global_callcap_0.6,same_algorithm,48240,0.034017412935323385,-0.0026695154001634474,0.026336672381183326,0.017672151127361365,132.35531539720904,1612
lda_classifier__best_candidate,global_callcap_0.6,dimension_40,21600,0.03722222222222222,-0.0030780555448407187,0.33008468202477553,0.11069651741293532,96.27995166020318,715
lda_classifier__best_candidate,global_callcap_0.6,FE_ratio_025_035,25920,0.041512345679012345,-0.0025826488363035922,0.012595043583394475,0.01486988847583643,68.5256768736615,1060
lda_classifier__best_candidate,global_callcap_0.5,overall,64800,0.03720679012345679,0.00433696835644587,0.5573097317807805,0.31439236831190376,133.0670569183105,1653
lda_classifier__best_candidate,global_callcap_0.5,same_algorithm,48240,0.03399668325041459,-0.002668682449042104,0.026336672381183326,0.01768292682926829,132.31513383511543,1611
lda_classifier__best_candidate,global_callcap_0.5,dimension_40,21600,0.037175925925925925,-0.003077607096192851,0.33008468202477553,0.11083437110834371,96.27026516940924,714
lda_classifier__best_candidate,global_callcap_0.5,FE_ratio_025_035,25920,0.041512345679012345,-0.0025826488363035922,0.012595043583394475,0.01486988847583643,68.5256768736615,1060
lda_classifier__best_candidate,maturity3_train_utility,overall,64800,0.03746913580246913,0.004358200203289918,0.5609896149587004,0.31507413509060955,134.4255282468059,1663
lda_classifier__best_candidate,maturity3_train_utility,same_algorithm,48240,0.034203980099502485,-0.002695316364512492,0.02680751347278049,0.01818181818181818,133.6639186728169,1620
